Direction,District,Elevator,Floor,Id,Layout,Price,Region,Renovation,Size,Year 
,优品道,有,低楼层 (共31层),106101397193,2室2厅,197,北,精装,78.27㎡,2013年建
,东升镇,无,中楼层 (共6层),106101406607,3室2厅,128,东南,精装,124.54㎡,2005年建
,神仙树,有,高楼层 (共13层),106101316743,2室2厅,170,东 西,精装,93.08㎡,2005年建
,龙泉驿城区,有,高楼层 (共34层),106101122149,4室1厅,187,南,毛坯,119.3㎡,2012年建
,蛟龙港,无,中楼层 (共5层),106101203402,4室2厅,263,南,其他,148.85㎡,2014年建
,沙河堡,有,中楼层 (共34层),106101112362,3室2厅,230,南 北,毛坯,106.09㎡,2011年建
,川音,有,高楼层 (共22层),106101077090,2室1厅,155,北,简装,109.4㎡,2002年建
,攀成钢,有,高楼层 (共30层),106101251505,3室1厅,540,东北,其他,184.83㎡,2014年建
,紫荆,无,低楼层 (共6层),106101431367,3室1厅,245,南,其他,151.5㎡,2002年建
,新双楠,有,中楼层 (共11层),106101575345,3室1厅,155,南,精装,76.2㎡,2012年建
,蜀汉路,无,中楼层 (共6层),106101202540,3室2厅,168,东南,精装,95.36㎡,2006年建
,合江亭,暂无数据,中楼层 (共6层),106101087433,2室1厅,87,北,其他,61.93㎡,未知年建
,府南新区,有,高楼层 (共18层),106101150424,2室1厅,140,东 北,简装,77.42㎡,2009年建
,金融城,有,中楼层 (共29层),106100022289,4室2厅,780,南 北,精装,193.17㎡,2016年建
,洪河,有,中楼层 (共10层),106101107297,3室2厅,150,南 北,简装,118.44㎡,2009年建
,宽窄巷子,无,高楼层 (共7层),106101106119,2室1厅,126,东南,其他,88.41㎡,1999年建
,芙蓉古城,有,低楼层 (共26层),106101090995,2室2厅,75,西,其他,81.2㎡,未知年建
,温江大学城,有,高楼层 (共26层),106101132679,1室1厅,56,东南,精装,48.44㎡,2009年建
,外光华,有,中楼层 (共19层),106101096732,2室2厅,165,北,其他,88.92㎡,2012年建
,温江大学城,有,高楼层 (共18层),106101509249,3室1厅,97,南 北,其他,91.42㎡,2011年建
,猛追湾,有,高楼层 (共11层),106100870505,4室2厅,340,东北,精装,166.41㎡,2003年建
,三圣乡,有,中楼层 (共32层),106101640037,2室1厅,145,西北,精装,83.52㎡,2014年建
,五大花园,有,中楼层 (共16层),106101521161,3室1厅,153,东南,精装,84㎡,2013年建
,南湖,有,高楼层 (共34层),106101629018,3室1厅,160,东北,其他,123.76㎡,2010年建
,川音,有,低楼层 (共20层),106101495280,2室1厅,155,西南 西,简装,76.24㎡,2007年建
,金沙,有,高楼层 (共18层),106101482565,3室1厅,210,东南,简装,117.07㎡,2014年建
,五块石,有,高楼层 (共21层),106101469392,2室2厅,100,北,精装,68.9㎡,2009年建
,成渝立交,有,低楼层 (共18层),106101500562,3室1厅,155,东南,简装,87.67㎡,2008年建
,金沙,有,低楼层 (共25层),106101464916,3室2厅,210,东南,其他,104.48㎡,2010年建
,光华泡小,有,低楼层 (共18层),106101450998,3室2厅,292,南,其他,130.93㎡,2007年建
,三圣乡,有,中楼层 (共28层),106101429237,3室1厅,226,东南,其他,117㎡,2012年建
,川音,有,中楼层 (共20层),106101425717,2室1厅,128,西,简装,69.14㎡,2007年建
,万家湾,有,高楼层 (共18层),106101418988,2室2厅,105,南,其他,72.82㎡,2012年建
,成外,有,高楼层 (共17层),106101415543,2室2厅,108,南,其他,80.16㎡,2013年建
,府南新区,有,中楼层 (共18层),106101408360,2室1厅,126,南,其他,76㎡,2009年建
,航空港,有,高楼层 (共16层),106101410693,3室2厅,140,西,精装,102.39㎡,2013年建
,芙蓉古城,有,高楼层 (共25层),106101400695,3室2厅,105,南,其他,107.64㎡,未知年建
,郫县城区,有,低楼层 (共33层),106101407806,2室1厅,80,西北,其他,65.12㎡,2013年建
,金沙,有,高楼层 (共18层),106101388616,2室2厅,215,南,其他,88.04㎡,2009年建
,外光华,有,中楼层 (共22层),106101367696,3室2厅,156,东北,其他,74㎡,2014年建
,盐市口,有,高楼层 (共32层),106101360273,2室1厅,225,东,其他,59.94㎡,2009年建
,一品天下,有,高楼层 (共23层),106101327806,2室1厅,140,东,精装,89.44㎡,2009年建
,动物园,有,高楼层 (共18层),106101327347,3室2厅,123,西,其他,82.46㎡,2008年建
,卓锦城,有,高楼层 (共31层),106101326994,3室2厅,179,南,精装,89.65㎡,2014年建
,芙蓉古城,有,低楼层 (共18层),106101323542,3室2厅,120,西南,其他,121.39㎡,2015年建
,沙湾,有,中楼层 (共22层),106101323910,2室1厅,48,南,其他,22.67㎡,2008年建
,温江新城,有,高楼层 (共26层),106101321862,3室2厅,152,东南,其他,123.95㎡,2015年建
,光华大道沿线,有,中楼层 (共34层),106101310760,3室2厅,110,南,精装,84.77㎡,2014年建
,府南新区,有,高楼层 (共11层),106101303771,2室1厅,85,北,简装,54.13㎡,2005年建
,外光华,有,高楼层 (共20层),106100644571,2室2厅,150,北,其他,81.83㎡,2013年建
,中海国际,有,中楼层 (共17层),106100944650,2室2厅,145,南,其他,89.68㎡,2007年建
,花照壁,无,中楼层 (共6层),106101060905,2室2厅,108,东南,其他,76.56㎡,2004年建
,五大花园,有,中楼层 (共14层),106101470554,2室1厅,140,西南,其他,72.58㎡,2012年建
,东升镇,有,中楼层 (共11层),106101447410,2室2厅,95,东南,简装,74.94㎡,未知年建
,外光华,有,中楼层 (共21层),106101438131,3室2厅,180,东,其他,109.96㎡,2014年建
,国色天乡,有,高楼层 (共7层),106101197441,1室1厅,39.5,东南,其他,47.93㎡,未知年建
,攀成钢,有,低楼层 (共26层),106101324414,3室2厅,398,东南,其他,127.76㎡,2015年建
,八宝街,有,高楼层 (共30层),106101149381,1室1厅,128,西南,其他,60.27㎡,2003年建
,花牌坊,无,中楼层 (共7层),106101027439,2室1厅,94,南,简装,77.89㎡,1997年建
,八宝街,暂无数据,高楼层 (共7层),106101025795,2室1厅,82,西北,其他,45.5㎡,未知年建
,成渝立交,有,低楼层 (共30层),106101579952,2室1厅,145,东南,精装,78.03㎡,2008年建
,龙湾,有,高楼层 (共16层),106100851718,2室2厅,198,东南 西,精装,84.9㎡,2006年建
,广福桥,有,中楼层 (共15层),106100995530,1室1厅,85,东,简装,54.1㎡,2008年建
,盐市口,有,中楼层 (共34层),106101023095,2室1厅,165,南 西南,其他,87.23㎡,1999年建
,温江大学城,有,高楼层 (共11层),106100954478,2室1厅,90,西南,简装,73.71㎡,2011年建
,金牛万达,有,高楼层 (共32层),106101034475,2室2厅,122,东,简装,61.96㎡,2013年建
,国宾,有,低楼层 (共30层),106100830257,2室2厅,145,东南,其他,87.92㎡,2013年建
,万象城,有,高楼层 (共30层),106100926559,5室2厅,560,南 北,其他,212.41㎡,2016年建
,金融城,有,低楼层 (共23层),106100794710,5室2厅,900,南 北,其他,239.88㎡,2012年建
,市一医院,有,高楼层 (共31层),106100914439,3室2厅,350,西北,毛坯,143.17㎡,2013年建
,金融城,有,低楼层 (共16层),106100691261,4室2厅,660,南,其他,202.29㎡,2008年建
,新会展,有,中楼层 (共32层),106100793828,4室2厅,500,东北,毛坯,283.5㎡,2008年建
,龙湾,有,低楼层 (共6层),106100589319,3室3厅,540,北,简装,203.26㎡,2008年建
,外金沙,有,中楼层 (共22层),106101453961,4室2厅,610,东北,其他,210.97㎡,2014年建
,攀成钢,有,高楼层 (共32层),106101241576,2室1厅,200,东南,精装,87.47㎡,2012年建
,航空路,有,高楼层 (共24层),106100496986,7室2厅,550,东,毛坯,308.98㎡,2003年建
,中和,有,高楼层 (共26层),106101435087,3室2厅,210,东,其他,119.08㎡,2012年建
,金沙,无,低楼层 (共6层),106101129602,2室1厅,195,东北,简装,80.89㎡,2005年建
,外光华,有,中楼层 (共21层),106101081460,1室1厅,55,北,其他,39.3㎡,2014年建
,南湖,有,低楼层 (共33层),106101572991,2室1厅,102,西南,其他,75㎡,2016年建
,橡树湾,有,中楼层 (共32层),106101578588,2室1厅,86,西南,其他,62.86㎡,2013年建
,贝森,无,中楼层 (共7层),106101567015,3室2厅,220,西,其他,138.82㎡,2003年建
,成外,,高楼层 (共4层),106101500026,6室2厅,465,南,70年,296.36㎡,2011年建
,卓锦城,有,低楼层 (共40层),106101327279,4室2厅,360,东南,其他,86.64㎡,2015年建
,龙泉驿城区,有,中楼层 (共18层),106101467163,4室2厅,125,北,精装,99.18㎡,2013年建
,猛追湾,有,中楼层 (共9层),106101352661,4室2厅,220,西北,其他,183.25㎡,2002年建
,光华泡小,无,低楼层 (共5层),106101160313,2室2厅,170,北,其他,77.42㎡,2004年建
,草金立交,有,高楼层 (共11层),106101226293,2室2厅,103,西,其他,77.72㎡,2008年建
,武侯立交,无,中楼层 (共6层),106101150100,3室2厅,155,东南,简装,137.76㎡,2004年建
,犀浦,有,高楼层 (共28层),106101385316,3室2厅,120,南,其他,94.36㎡,2013年建
,万象城,有,低楼层 (共32层),106101392371,3室2厅,225,西,精装,83.39㎡,2010年建
,东光小区,有,低楼层 (共33层),106101384963,3室2厅,180,东,其他,92.39㎡,2014年建
,西南交大,无,中楼层 (共6层),106101381510,2室1厅,145,东南,其他,75.3㎡,2003年建
,外双楠,有,高楼层 (共11层),106101378302,2室1厅,132,南,其他,80㎡,2004年建
,外光华,有,中楼层 (共22层),106101379042,3室1厅,205,南,其他,90.33㎡,2014年建
,理工大,有,高楼层 (共29层),106101381143,2室1厅,92.5,南,其他,57㎡,2015年建
,橡树湾,有,低楼层 (共26层),106101377667,2室2厅,85,南,毛坯,91.67㎡,2016年建
,外双楠,有,中楼层 (共12层),106101372314,2室2厅,129,东,其他,77㎡,2003年建
,外光华,有,中楼层 (共20层),106101377491,2室1厅,153,西,其他,71.22㎡,2011年建
,川音,有,中楼层 (共15层),106101369836,2室2厅,155,东北,其他,91.98㎡,2009年建
,府南新区,有,低楼层 (共10层),106101367638,3室2厅,180,北,其他,97.06㎡,2002年建
,万年场,有,低楼层 (共26层),106101369599,2室2厅,98,北,简装,64.6㎡,2010年建
,新华公园,无,低楼层 (共7层),106101365557,3室2厅,168,东 西,简装,119.21㎡,2003年建
,光华大道沿线,有,中楼层 (共17层),106101346582,3室1厅,156,东,其他,117.06㎡,2011年建
,卓锦城,有,低楼层 (共24层),106101358284,3室2厅,276,西南,其他,131.75㎡,2010年建
,万象城,有,高楼层 (共32层),106101333879,3室2厅,188,东 西,简装,79.53㎡,2010年建
,外光华,有,高楼层 (共20层),106101340786,2室1厅,160,东,其他,74.25㎡,2011年建
,万象城,有,低楼层 (共32层),106101342831,3室1厅,210,西南,精装,84.4㎡,2014年建
,九里堤,无,低楼层 (共7层),106101324917,2室2厅,96,南,其他,71.84㎡,2000年建
,龙泉驿城区,有,中楼层 (共18层),106101329107,2室2厅,105,东南,其他,88.49㎡,2015年建
,卓锦城,有,高楼层 (共33层),106101324591,4室2厅,275,东南,简装,112.4㎡,2012年建
,成渝立交,有,中楼层 (共22层),106101314570,2室1厅,145,西南,精装,91.97㎡,2009年建
,武侯立交,有,高楼层 (共11层),106101321144,2室2厅,95,南,其他,65.04㎡,2005年建
,外双楠,有,中楼层 (共11层),106101304423,3室2厅,169,南,其他,105.2㎡,2005年建
,四河,有,高楼层 (共29层),106101306401,2室1厅,99.5,西,其他,58.52㎡,2013年建
,桐梓林,有,中楼层 (共18层),106101325958,4室2厅,330,东南,简装,205.13㎡,2000年建
,外金沙,有,高楼层 (共18层),106101350184,3室2厅,198,东,其他,97.1㎡,2012年建
,犀浦,有,中楼层 (共11层),106101450467,3室2厅,112,南,其他,86.42㎡,2006年建
,丽都,有,高楼层 (共16层),106101235198,3室1厅,310,南 西南,其他,124.62㎡,2011年建
,万象城,有,高楼层 (共32层),106101227476,2室2厅,180,西南,精装,86.17㎡,2009年建
,万象城,有,低楼层 (共18层),106101168282,2室2厅,173,西,简装,82.03㎡,2008年建
,动物园,有,低楼层 (共20层),106101053027,2室1厅,98,西,其他,50.61㎡,2008年建
,新华公园,无,高楼层 (共6层),106100914179,3室1厅,88,南,毛坯,67㎡,1996年建
,大面,有,中楼层 (共32层),106101645559,3室2厅,190,东南,其他,117.74㎡,2011年建
,中海国际,有,高楼层 (共17层),106101570442,2室1厅,132,东南,其他,83.62㎡,2007年建
,卓锦城,有,高楼层 (共34层),106101568824,4室2厅,418,东北,其他,96.69㎡,2013年建
,犀浦,暂无数据,低楼层 (共6层),106101629865,4室2厅,155,西南,毛坯,163.49㎡,未知年建
,航空港,有,中楼层 (共23层),106101484393,3室1厅,130,东,其他,87.81㎡,2009年建
,龙泉驿城区,有,中楼层 (共18层),106101413447,3室2厅,136,东南,精装,109.74㎡,2015年建
,西南交大,无,中楼层 (共7层),106101458028,2室1厅,121,北,其他,81.85㎡,2001年建
,草金立交,有,高楼层 (共11层),106101462320,3室2厅,145,北,其他,98.81㎡,2008年建
,温江老城,有,中楼层 (共11层),106101457762,3室2厅,110,西南,简装,120.21㎡,2008年建
,紫荆,无,低楼层 (共6层),106101457150,3室2厅,180,南,其他,103.12㎡,2001年建
,桐梓林,有,中楼层 (共24层),106101455885,3室2厅,232,南 北,简装,95.44㎡,2008年建
,南湖,有,高楼层 (共34层),106101453727,2室2厅,130,西北,其他,84.94㎡,2010年建
,贝森,有,中楼层 (共11层),106101449569,3室2厅,202,东,其他,106.22㎡,2002年建
,红牌楼,有,中楼层 (共11层),106101433451,2室2厅,130,东北,精装,87.15㎡,2008年建
,三官堂,有,低楼层 (共7层),106101439711,3室2厅,310,南,其他,141.1㎡,2003年建
,郫县万达,有,高楼层 (共30层),106101448942,3室2厅,105,西北,精装,93.29㎡,2013年建
,武侯立交,暂无数据,低楼层 (共14层),106101423824,1室1厅,60,西南,其他,46.39㎡,未知年建
,广都,有,高楼层 (共33层),106101418024,2室2厅,125,东,其他,78.97㎡,2011年建
,五块石,有,高楼层 (共21层),106101422158,2室2厅,119,北,精装,69.98㎡,2009年建
,东光小区,无,高楼层 (共6层),106101410554,3室1厅,111,南,简装,79.46㎡,2003年建
,动物园,有,高楼层 (共18层),106101408741,2室1厅,126,南,其他,76.35㎡,2008年建
,金沙,有,中楼层 (共11层),106101434168,3室2厅,175,西南,其他,103.09㎡,2007年建
,外光华,有,中楼层 (共19层),106101394537,2室2厅,160,北,其他,89.97㎡,2012年建
,海洋公园,有,高楼层 (共35层),106101320590,2室1厅,115,西南,其他,60.3㎡,2015年建
,成外,有,高楼层 (共17层),106101423663,2室2厅,110,东北,其他,76.35㎡,2011年建
,丽都,有,高楼层 (共12层),106101181700,4室1厅,470,东南,精装,169.37㎡,2012年建
,蓝谷地,有,高楼层 (共18层),106101099281,2室2厅,118,东南,其他,80.23㎡,2007年建
,大丰,有,高楼层 (共27层),106101643434,2室1厅,96,南,其他,84.53㎡,2013年建
,贝森,有,高楼层 (共24层),106101508865,2室1厅,126,北,其他,62.97㎡,2014年建
,新双楠,有,高楼层 (共16层),106101457922,3室1厅,220,西,毛坯,98.1㎡,2011年建
,中德,有,中楼层 (共33层),106101507222,3室2厅,188,北,其他,82.22㎡,2013年建
,外金沙,有,中楼层 (共23层),106101485706,2室1厅,115,东,其他,77.52㎡,2008年建
,华府,暂无数据,中楼层 (共32层),106101431861,4室2厅,170,东,毛坯,118㎡,2016年建
,光华大道沿线,无,低楼层 (共5层),106101424774,3室2厅,182,南,其他,104.67㎡,2013年建
,光华泡小,有,高楼层 (共25层),106101405125,1室1厅,55.8,北,其他,47.6㎡,2010年建
,东山,有,低楼层 (共31层),106101403363,3室1厅,86,东南,其他,81.61㎡,2015年建
,华府,有,中楼层 (共30层),106101400608,4室1厅,177,东 西,其他,88㎡,2016年建
,大源,有,低楼层 (共32层),106101399522,4室2厅,418,南,其他,155.37㎡,2012年建
,东苑,有,中楼层 (共32层),106101106025,3室2厅,233,北,毛坯,105㎡,2009年建
,万年场,有,低楼层 (共27层),106101104741,2室2厅,150,东,其他,75.59㎡,2012年建
,市一医院,有,高楼层 (共20层),106101101132,3室2厅,316,北,简装,139.38㎡,2013年建
,盐市口,有,高楼层 (共33层),106101061917,2室1厅,225,东南,其他,73.95㎡,2007年建
,花照壁,无,高楼层 (共7层),106101048113,3室2厅,110,东南,其他,78.66㎡,2000年建
,远大,有,高楼层 (共28层),106101057463,2室2厅,130,西,其他,80㎡,2013年建
,中和,有,中楼层 (共26层),106101035738,3室2厅,198,南,其他,124.34㎡,2013年建
,八宝街,暂无数据,低楼层 (共7层),106101019124,2室1厅,116,东南,其他,74.93㎡,未知年建
,八宝街,暂无数据,中楼层 (共5层),106101025355,2室0厅,88,南,毛坯,51.09㎡,未知年建
,金牛万达,有,高楼层 (共33层),106101007444,3室1厅,190,西北,简装,92.54㎡,2013年建
,盐市口,无,中楼层 (共7层),106101005785,2室1厅,200,南 北,其他,67.86㎡,未知年建
,海洋公园,有,中楼层 (共29层),106100985092,3室2厅,240,南 北,其他,137.85㎡,2011年建
,花都大道,有,中楼层 (共33层),106100999818,3室2厅,140,南,其他,86.75㎡,2016年建
,莲花,有,中楼层 (共13层),106100966922,3室2厅,175,南,其他,104.8㎡,2007年建
,营门口,无,高楼层 (共6层),106100970495,3室2厅,170,东南,其他,122.71㎡,2002年建
,城南宜家,有,中楼层 (共32层),106100952142,3室2厅,295,北,毛坯,125.01㎡,2013年建
,国色天乡,有,中楼层 (共18层),106100959247,2室2厅,83,南,其他,94.27㎡,2012年建
